movieId,title,genres,avg_rating,rating_count,tag_count,comprehensive_score,tags
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy,4.375,4,0,68.1883,
127108,Brooklyn (2015),Drama|Romance,3.875,4,0,61.1883,
127114,The End of the Tour (2015),Drama,4.0,1,0,58.9882,
127116,Experimenter (2015),Drama,4.5,1,0,65.9882,
127130,Mistress America (2015),Comedy,4.0,1,0,58.9882,
127132,Zipper (2015),Drama|Thriller,2.0,1,0,30.9882,
127134,A Walk in the Woods (2015),Adventure|Comedy|Drama,3.5,1,0,51.9882,
127136,True Story (2015),Drama|Mystery|Thriller,3.25,2,0,50.2361,
127146,Kurt Cobain: Montage of Heck (2015),Documentary,3.0,1,0,44.9882,
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary,4.25,2,0,64.2361,
127164,"What Happened, Miss Simone? (2015)",Documentary,3.5,1,0,51.9882,
127172,A Story of Children and Film (2013),Documentary,3.5,1,3,53.3317,film history|poetic|representation of children
127180,"Story of Film: An Odyssey, The (2011)",Documentary,4.0,1,0,58.9882,
127184,Eden (2014),Drama,4.0,1,0,58.9882,
127194,The D Train (2015),Comedy,2.0,1,0,30.9882,
127198,Dope (2015),Comedy|Drama,3.5833,6,0,58.5555,
127202,Me and Earl and the Dying Girl (2015),Drama,3.75,6,0,60.8889,
127204,The Overnight (2015),Comedy,3.75,2,0,57.2361,
127212,The Stanford Prison Experiment (2015),Drama|Thriller,4.5,1,0,65.9882,
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,4.0,2,2,61.8009,depressing|understated
127319,The Loft (2014),Thriller,1.5,1,0,23.9882,
127323,Vice (2015),Action|Adventure|Sci-Fi|Thriller,1.0,1,0,16.9882,
127390,Family Guy Presents: Blue Harvest (2007),Animation|Comedy,4.0,1,0,58.9882,
128087,Trinity and Sartana Are Coming (1972),Comedy|Western,5.0,1,0,72.9882,
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy,4.5,1,0,65.9882,
128097,Jim Norton: American Degenerate (2013),Comedy,4.0,1,0,58.9882,
128099,Jim Jefferies: BARE (2014),Comedy,4.5,1,0,65.9882,
128197,Hard Promises (1991),Comedy|Romance,2.0,1,0,30.9882,
128360,The Hateful Eight (2015),Western,3.75,18,9,67.4251,Dialogue|Kurt Russell|Quentin Tarantino|Samuel L. Jackson|Western|characters|humor|tension building|violent
128366,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),Comedy,4.0,1,0,58.9882,
128488,Wild Card (2015),Action|Crime|Drama|Thriller,3.0,1,0,44.9882,
128512,Paper Towns (2015),Drama|Mystery|Romance,2.0,2,0,32.7361,
128520,The Wedding Ringer (2015),Comedy,3.8,5,0,60.9243,
128542,Wyrmwood (2015),Action|Horror|Sci-Fi,3.5,1,0,51.9882,
128592,The Boy Next Door (2015),Mystery|Thriller,1.0,1,0,16.9882,
128594,Boy Meets Girl (2015),Comedy|Drama|Romance,4.0,1,0,58.9882,
128620,Victoria (2015),Crime|Drama|Romance,3.9,5,0,62.3243,
128695,The Dark Valley (2014),Western,2.5,1,0,37.9882,
128736,I'm Here (2010),Drama,3.5,1,0,51.9882,
128832,The Last Five Years (2014),Comedy|Drama|Musical|Romance,3.5,1,0,51.9882,
128838,Crimson Peak (2015),Horror,3.5,1,0,51.9882,
128842,Dragonheart 3: The Sorcerer's Curse (2015),Action|Adventure|Fantasy,4.0,1,0,58.9882,
128852,Chris Rock: Bigger & Blacker (1999),Comedy,3.75,2,0,57.2361,
128900,The Natural Love (1996),Documentary,4.5,1,0,65.9882,
128902,The Forgotten Space (2010),Documentary,4.0,1,0,58.9882,
128908,Cloudburst (2011),Adventure|Comedy|Drama,4.0,1,0,58.9882,
128914,Tom Segura: Completely Normal (2014),Comedy,5.0,1,0,72.9882,
128944,"Honey, We Shrunk Ourselves (1997)",Action|Adventure|Children|Comedy|Sci-Fi,3.5,1,0,51.9882,
128968,Stitch! The Movie (2003),Animation|Children|Comedy,4.0,2,0,60.7361,
128975,Hot Tub Time Machine 2 (2015),Comedy|Sci-Fi,2.875,4,0,47.1883,
128991,Johnny Express (2014),Animation|Comedy|Sci-Fi,4.5,1,0,65.9882,
129011,Eddie Izzard: Glorious (1997),Comedy,3.5,1,0,51.9882,
129229,Northmen - A Viking Saga (2014),Action|Adventure,2.0,1,0,30.9882,
129250,Superfast! (2015),,0.5,1,0,9.9882,
129313,Reality (2014),Comedy,4.0,1,0,58.9882,
129333,Julia (2014),Horror|Thriller,1.5,1,0,23.9882,
129354,Focus (2015),Comedy|Crime|Drama|Romance,3.25,10,0,55.8374,
129397,Marvel One-Shot: Item 47 (2012),Action|Fantasy|Sci-Fi,2.75,2,0,43.2361,
129428,The Second Best Exotic Marigold Hotel (2015),Comedy|Drama,3.0,2,0,46.7361,
129514,George Carlin: It's Bad for Ya! (2008),Comedy,5.0,1,0,72.9882,
129657,Tracers (2015),Action,1.0,1,0,16.9882,
129659,"McFarland, USA (2015)",Drama,3.5,1,0,51.9882,
129737,Unfinished Business (2015),Comedy,2.25,2,0,36.2361,
129779,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),Action|Animation|Sci-Fi,2.5,1,0,37.9882,
129937,Run All Night (2015),Action|Crime|Drama|Thriller,2.1667,3,0,36.3097,
130050,Digging Up the Marrow (2014),Drama|Fantasy|Horror|Mystery|Thriller,3.0,1,0,44.9882,
130052,Clown (2014),Drama|Horror,3.5,1,0,51.9882,
130073,Cinderella (2015),Children|Drama|Fantasy|Romance,4.0,1,0,58.9882,
130083,Kidnapping Mr. Heineken (2015),Action|Crime|Drama|Thriller,2.0,1,0,30.9882,
130087,The Cobbler (2015),Comedy|Drama|Fantasy,3.75,2,0,57.2361,
130444,Ruby Red (2013),Adventure|Children|Fantasy|Sci-Fi,4.0,1,0,58.9882,
130450,Pan (2015),Adventure|Children|Fantasy,2.5,3,0,40.9763,
130452,While We're Young (2014),Comedy|Drama,4.0,1,0,58.9882,
130482,Too Late for Tears (1949),Crime|Drama|Film-Noir|Mystery|Thriller,4.0,1,0,58.9882,
130490,Insurgent (2015),Action|Sci-Fi|Thriller,2.8333,6,0,48.0555,
130498,La vérité si je mens ! (1997),Comedy,3.5,1,0,51.9882,
130518,The Amazing Screw-On Head (2006),Action|Adventure|Animation|Comedy|Sci-Fi,4.0,3,0,61.9763,
130520,Home (2015),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,3.25,8,0,54.9723,
130576,Midnight Special (2015),Drama|Sci-Fi,2.375,4,0,40.1883,
130578,"Gunman, The (2015)",Action|Thriller,4.0,1,0,58.9882,
130634,Furious 7 (2015),Action|Crime|Thriller,2.75,6,0,46.8889,
130686,The Final Girls (2015),Comedy|Horror,3.0,1,0,44.9882,
130840,Spring (2015),Horror|Romance|Sci-Fi,4.5,1,0,65.9882,
130842,Power/Rangers (2015),Action|Adventure|Sci-Fi,4.0,1,0,58.9882,
130970,George Carlin: Life Is Worth Losing (2005),Comedy,5.0,1,0,72.9882,
130976,Legend No. 17 (2013),Drama,4.5,1,0,65.9882,
130978,Love and Pigeons (1985),Comedy|Romance,5.0,1,0,72.9882,
131013,Get Hard (2015),Comedy|Crime,3.125,8,0,53.2223,
131023,That Sugar Film (2014),Documentary,4.5,1,0,65.9882,
131098,Saving Santa (2013),Animation|Children|Comedy,5.0,1,0,72.9882,
131104,The Brain (1969),Comedy|Crime,4.5,1,0,65.9882,
131130,Tom and Jerry: A Nutcracker Tale (2007),Animation|Comedy,5.0,1,0,72.9882,
131237,What Men Talk About (2010),Comedy,5.0,1,0,72.9882,
131439,Kill Me Three Times (2014),Thriller,3.0,1,0,44.9882,
131480,Poker Night (2014),Action|Crime|Thriller,2.0,1,0,30.9882,
131578,Reckless Kelly (1994),Comedy,2.5,1,0,37.9882,
131610,Willy/Milly (1986),Comedy|Fantasy,5.0,1,0,72.9882,
131656,Shaun the Sheep Movie (2015),Adventure|Animation|Children|Comedy,3.0,2,0,46.7361,
131714,Last Knights (2015),Action|Adventure,3.0,3,0,47.9763,
131724,The Jinx: The Life and Deaths of Robert Durst (2015),Documentary,5.0,1,0,72.9882,
131739,Batman vs. Robin (2015),Action|Adventure|Animation,3.0,1,0,44.9882,
131749,Libre et assoupi (2014),Comedy,3.0,1,0,44.9882,
131796,Woman in Gold (2015),Drama,4.0,1,0,58.9882,
131826,Iliza Shlesinger: Freezing Hot (2015),Comedy,3.75,2,0,57.2361,
131920,The Road Within (2014),Comedy|Drama,4.5,1,0,65.9882,
131934,The Malibu Bikini Shop (1986),Comedy,1.0,1,0,16.9882,
132046,Tomorrowland (2015),Action|Adventure|Children|Mystery|Sci-Fi,2.5,7,0,43.9645,
132084,Let It Be Me (1995),,2.5,1,0,37.9882,
132153,Buzzard (2015),Comedy|Drama|Horror,5.0,1,0,72.9882,
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime,2.75,4,0,45.4383,
132333,Seve (2014),Documentary|Drama,5.0,1,0,72.9882,
132335,Breathe (2014),Drama,1.0,1,0,16.9882,
132362,Patlabor 2: The Movie (1993),Action|Animation|Sci-Fi,3.5,1,0,51.9882,
132422,Da Sweet Blood of Jesus (2014),Comedy|Romance|Thriller,3.25,2,0,50.2361,
132424,The Longest Ride (2015),Drama|Romance,1.75,2,0,29.2361,
132454,Girltrash: All Night Long (2014),Comedy|Crime|Drama,3.5,1,0,51.9882,
132462,Sword of Vengeance (2014),Action|Adventure|Drama,1.0,1,0,16.9882,
132488,Lovesick (2014),Comedy|Romance,2.0,1,0,30.9882,
132496,Danny Collins (2015),Comedy|Drama,4.5,1,0,65.9882,
132584,The Even Stevens Movie (2003),Children|Comedy,3.5,1,0,51.9882,
132618,Kite (2014),Action|Crime|Drama|Mystery|Thriller,1.5,1,0,23.9882,
132660,Man Up (2015),Comedy|Romance,3.75,2,0,57.2361,
132796,San Andreas (2015),Action|Drama|Thriller,1.875,4,0,33.1883,
132800,Welcome to Me (2014),Comedy|Drama,3.0,2,0,46.7361,
132888,Comedy Central Roast of James Franco (2013),Comedy,3.0,1,0,44.9882,
133115,We Could Be King (2014),Documentary,4.0,1,0,58.9882,
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,1.5,1,0,23.9882,
133217,B/W (2015),Comedy|Crime|Sci-Fi,3.5,1,0,51.9882,
133281,Ricki and the Flash (2015),Comedy|Drama,2.0,1,0,30.9882,
133365,Partisan (2015),Drama|Thriller,2.0,1,0,30.9882,
133377,Infini (2015),Horror|Sci-Fi|Thriller,1.5,1,0,23.9882,
133419,Pitch Perfect 2 (2015),Comedy,3.4444,9,0,58.1487,
133545,Just Before I Go (2014),Comedy|Drama,1.0,1,0,16.9882,
133645,Carol (2015),Drama|Romance,4.0,1,0,58.9882,
133712,Office Romance (1977),Comedy|Romance,3.75,2,0,57.2361,
133716,Bootleggers (1961),Comedy|Crime,4.5,1,0,65.9882,
133771,The Lobster (2015),Comedy|Romance|Sci-Fi,4.0,7,0,64.9645,
133780,Güeros (2014),Comedy|Drama,3.0,1,0,44.9882,
133782,Maggie (2015),Drama|Horror|Thriller,2.0,1,0,30.9882,
133798,Hot Pursuit (2015),Action|Comedy,1.5,1,0,23.9882,
133802,Slow West (2015),Action|Thriller|Western,4.25,2,0,64.2361,
133832,The Green Inferno (2014),Horror|Thriller,3.5,1,0,51.9882,
133867,Barely Lethal (2015),Action|Adventure|Comedy,4.5,1,0,65.9882,
133879,Carry On Don't Lose Your Head (1966),Comedy,4.0,1,0,58.9882,
134004,What Love Is (2007),Comedy|Romance,5.0,1,0,72.9882,
134019,The Monkey King (1964),Animation,3.5,1,0,51.9882,
134021,5 to 7 (2014),Comedy|Drama|Romance,2.5,1,0,37.9882,
134041,Afonya (1975),Comedy|Drama|Romance,4.0,1,0,58.9882,
134095,My Love (2006),Animation|Drama,5.0,1,0,72.9882,
134109,Radio Day (2008),Comedy,5.0,1,0,72.9882,
134130,The Martian (2015),Adventure|Drama|Sci-Fi,4.0,48,1,73.4495,smart
134158,Return to Sender (2015),Thriller,1.5,1,0,23.9882,
134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,3.7143,7,3,62.3081,funny|ridiculous|silly
134184,Elections Day (2007),Comedy,4.5,1,0,65.9882,
134214,Youth (2015),Drama,3.5,4,0,55.9383,
134246,Survivor (2015),Action|Thriller,0.5,1,0,9.9882,
134248,Hot Girls Wanted (2015),Documentary,3.0,1,0,44.9882,
134252,That Munchhausen (1979),Comedy|Drama|Fantasy,4.5,1,0,65.9882,
134326,The Taming of the Scoundrel (1980),Comedy,4.5,1,0,65.9882,
134334,Phir Hera Pheri (2006),Comedy,4.5,1,0,65.9882,
134368,Spy (2015),Action|Comedy|Crime,3.6875,16,0,63.839,
134393,Trainwreck (2015),Comedy|Romance,3.2,10,0,55.1374,
134515,BMX Bandits (1983),Adventure|Crime|Drama,3.0,1,0,44.9882,
134524,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles (2014),Documentary,3.0,1,0,44.9882,
134528,Aloha (2015),Comedy|Drama|Romance,0.5,1,0,9.9882,
134775,Dragon Blade (2015),Action|Adventure|Drama,2.0,1,0,30.9882,
134783,Entourage (2015),Comedy,2.0,1,0,30.9882,
134796,Bitter Lake (2015),Documentary,5.0,1,0,72.9882,
134808,No Way Jose (2015),Comedy,2.0,1,0,30.9882,
134847,Ghost Graduation (2012),Comedy,5.0,1,0,72.9882,
134849,Duck Amuck (1953),Animation|Children|Comedy,4.0,1,0,58.9882,
134853,Inside Out (2015),Adventure|Animation|Children|Comedy|Drama|Fantasy,3.814,43,0,69.7091,
134859,The Wolfpack (2015),Documentary,3.5,1,0,51.9882,
134861,Trevor Noah: African American (2013),,2.5,1,0,37.9882,
134881,Love & Mercy (2014),Drama,4.3333,3,0,66.643,
135133,The Hunger Games: Mockingjay - Part 2 (2015),Adventure|Sci-Fi,3.7,10,7,64.1527,Jennifer Lawrence|dystopia|love story|nonsense|politics|rebellion|revolution
135137,Pixels (2015),Action|Comedy|Sci-Fi,2.5833,6,0,44.5555,
135143,Fantastic Beasts and Where to Find Them (2016),Fantasy,3.6786,14,0,63.1745,
135198,The Hairdresser (2010),Comedy|Drama,4.0,1,0,58.9882,
135216,The Star Wars Holiday Special (1978),Adventure|Children|Comedy|Sci-Fi,0.5,1,0,9.9882,
135288,Mr. Holmes (2015),Drama|Mystery,3.0,1,0,44.9882,
135436,The Secret Life of Pets (2016),Animation|Comedy,3.0714,7,0,51.9645,
135456,Ghost in the Shell: Stand Alone Complex - The Laughing Man (2005),Action|Animation|Crime|Sci-Fi,3.25,2,0,50.2361,
135518,Self/less (2015),Action|Mystery|Sci-Fi|Thriller,2.75,2,4,44.796,Ben Kingsley|ethics|immortality|ryan reynolds
135532,The Last Witch Hunter (2015),Action|Adventure|Fantasy,3.3333,3,0,52.643,
135534,Krampus (2015),Comedy|Fantasy|Horror,3.5,1,0,51.9882,
135536,Suicide Squad (2016),Action|Crime|Sci-Fi,2.9167,12,19,54.7943,Bad story|Bad writing|Batman|Ben Affleck|Harley Quinn|Harley Quinn's ass|Horrible directing|Jared Leto|Joker|Margot Robbie|Poor story|Will Smith|comic book|dc comics|good soundtrack|lack of plot|poorly paced|superhero|visually appealing
135567,Independence Day: Resurgence (2016),Action|Adventure|Sci-Fi,2.375,4,0,40.1883,
135569,Star Trek Beyond (2016),Action|Adventure|Sci-Fi,3.4667,15,0,60.486,
135777,Golmaal (2006),Children|Comedy,4.5,1,0,65.9882,
135787,Bruce Lee: A Warrior's Journey (2000),Documentary,3.5,1,0,51.9882,
135803,Five Element Ninjas (1982),Action,3.5,1,0,51.9882,
135815,The Magnificent Ruffians (1979),Action|Drama,4.0,1,0,58.9882,
135861,Ted 2 (2015),Comedy,2.7778,9,0,48.8154,
135885,Absolutely Anything (2015),Comedy|Sci-Fi,3.0,1,0,44.9882,
135887,Minions (2015),Adventure|Animation|Children|Comedy,3.1667,15,0,56.286,
135937,The Silence of the Hams (1994),Comedy|Thriller,3.0,1,0,44.9882,
136012,Bloodsport III (1996),Action|Thriller,1.5,1,0,23.9882,
136016,The Good Dinosaur (2015),Adventure|Animation|Children|Comedy|Fantasy,3.0,4,0,48.9383,
136018,Black Mass (2015),Crime|Drama,2.5,3,0,40.9763,
136020,Spectre (2015),Action|Adventure|Crime,3.0588,17,0,55.284,
136024,The Professional: Golgo 13 (1983),Action|Animation|Crime,3.0,1,0,44.9882,
136297,Mortal Kombat: The Journey Begins (1995),Action|Animation,0.5,1,0,9.9882,
136305,Sharknado 3: Oh Hell No! (2015),Horror|Sci-Fi,1.0,2,0,18.7361,
136341,Scooby-Doo! and the Samurai Sword (2009),Animation|Children|Comedy,5.0,1,0,72.9882,
136353,Scooby-Doo! and the Loch Ness Monster (2004),Animation|Children|Comedy,5.0,1,0,72.9882,
136355,Big Top Scooby-Doo! (2012),Animation|Children|Comedy,5.0,1,0,72.9882,
136359,Scooby-Doo Goes Hollywood (1979),Animation|Children|Comedy,5.0,1,0,72.9882,
136443,Gabriel Iglesias: Hot and Fluffy (2007),Comedy,1.5,1,0,23.9882,
136445,George Carlin: Back in Town (1996),Comedy,5.0,1,0,72.9882,
136447,George Carlin: You Are All Diseased (1999),Comedy,5.0,1,0,72.9882,
136449,Ghost in the Shell 2.0 (2008),Action|Animation|Sci-Fi,3.75,2,0,57.2361,
136469,Larry David: Curb Your Enthusiasm (1999),Comedy,5.0,1,0,72.9882,
136471,Kevin Hart: Laugh at My Pain (2011),Comedy|Documentary,3.5,1,0,51.9882,
136503,Tom and Jerry: Shiver Me Whiskers (2006),Animation|Children|Comedy,5.0,1,0,72.9882,
136511,Jeff Dunham: All Over the Map (2014),Comedy,2.0,1,0,30.9882,
136540,The FP (2012),Comedy,4.5,1,0,65.9882,
136556,Kung Fu Panda: Secrets of the Masters (2011),Animation|Children,5.0,1,0,72.9882,
136562,Steve Jobs (2015),Drama,3.75,6,0,60.8889,
136564,Macbeth (2015),Drama,2.5,1,0,37.9882,
136598,Vacation (2015),Adventure|Comedy,3.4167,6,0,56.2222,
136602,Creep (2014),Horror|Thriller,3.0,2,0,46.7361,
136654,The Face of an Angel (2015),Drama,1.5,1,0,23.9882,
136664,Wild Horses (2015),Crime|Drama,1.0,1,0,16.9882,
136666,Search Party (2014),Comedy,2.25,2,0,36.2361,
136778,The Squeeze (2015),Comedy|Drama,2.0,1,0,30.9882,
136786,Careful What You Wish For (2015),Thriller,1.5,1,0,23.9882,
136800,Robot Overlords (2014),Action|Adventure|Sci-Fi,1.5,1,0,23.9882,
136816,Bad Asses on the Bayou (2015),Action|Comedy,2.5,1,0,37.9882,
136834,The Eye: Infinity (2005),Horror,5.0,1,0,72.9882,
136838,Kiss me Kismet (2006),Comedy|Romance,2.5,1,0,37.9882,
136840,Da geht noch was! (2013),Comedy|Drama|Romance,3.5,1,0,51.9882,
136850,Villain (1971),Crime|Drama|Thriller,5.0,1,0,72.9882,
136859,The Lovers (2015),Action|Adventure|Romance|Sci-Fi,1.5,1,0,23.9882,
136864,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,2.3438,16,9,47.2581,Gal Gadot|action|batman|ben affleck|dark|dc comics|superhero|superman|wonderwoman
136912,God Loves Caviar (2012),Adventure,2.0,1,0,30.9882,
136958,Mortuary (1983),Horror,2.0,1,0,30.9882,
137218,April Morning (1988),Drama,2.5,1,0,37.9882,
137337,Amy (2015),Documentary,3.5,4,0,55.9383,
137345,That Demon Within (2014),Crime|Thriller,2.0,1,0,30.9882,
137517,Carnival Magic (1981),Drama|Fantasy,0.5,1,0,9.9882,
137595,Magic Mike XXL (2015),Comedy|Drama,4.0,1,0,58.9882,
137857,The Jungle Book (2016),Adventure|Drama|Fantasy,3.6364,11,0,61.6216,
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),Action|Adventure|Animation,4.0,1,0,58.9882,
137863,Dragon Ball Z: Resurrection of F (2015),Action|Adventure|Animation|Fantasy,4.0,1,0,58.9882,
138036,The Man from U.N.C.L.E. (2015),Action|Adventure|Comedy,3.4722,18,2,62.3694,slick|stylish
138186,Sorrow (2015),Crime|Drama|Horror,0.5,1,0,9.9882,
138204,7 Days in Hell (2015),Comedy,4.0,2,0,60.7361,
138208,The Walk (2015),Adventure|Drama|Thriller,3.0,2,0,46.7361,
138210,13 Hours (2016),Drama,3.3,5,0,53.9243,
138396,There Will Come a Day (2013),Comedy|Drama,3.5,1,0,51.9882,
138546,The Opposite Sex (2014),Comedy,1.5,1,0,23.9882,
138610,The Gallows (2015),Horror|Thriller,1.5,1,0,23.9882,
138632,Tokyo Tribe (2014),Action|Crime|Drama|Sci-Fi,5.0,1,0,72.9882,
138702,Feast (2014),Animation|Children|Comedy|Drama|Romance,3.0,1,0,44.9882,
138798,Joe Dirt 2: Beautiful Loser (2015),Comedy,0.5,1,0,9.9882,
138835,Return to Treasure Island (1988),Adventure|Animation|Comedy,5.0,1,0,72.9882,
138966,Nasu: Summer in Andalusia (2003),Animation,5.0,1,0,72.9882,
139052,Dark Places (2015),Drama|Mystery|Thriller,2.0,1,0,30.9882,
139130,Afro Samurai (2007),Action|Adventure|Animation|Drama|Fantasy,2.5,1,0,37.9882,
139157,Massu Engira Maasilamani (2015),Comedy|Horror|Thriller,4.5,1,0,65.9882,
139385,The Revenant (2015),Adventure|Drama,3.9032,31,6,71.4719,Visually Striking|cinematography|leonardo DiCarpio|survival|tom hardy|visually appealing
139415,Irrational Man (2015),Crime|Drama,3.0,1,0,44.9882,
139511,Exte: Hair Extensions (2007),Horror,3.0,1,0,44.9882,
139640,Ooops! Noah is Gone... (2015),Animation,5.0,1,0,72.9882,
139642,Southpaw (2015),Action|Drama,2.8333,6,0,48.0555,
139644,Sicario (2015),Crime|Drama|Mystery,3.5455,11,2,61.4136,atmospheric|tension
139655,Goodnight Mommy (Ich seh ich seh) (2014),Drama|Fantasy|Horror|Thriller,3.0,1,0,44.9882,
139717,10 Cent Pistol (2015),Crime|Thriller,1.25,2,0,22.2361,
139747,Before We Go (2014),Romance,3.5,1,0,51.9882,
139855,Anomalisa (2015),Animation|Comedy|Fantasy,3.25,2,0,50.2361,
139857,Colonia (2016),Thriller,1.5,1,0,23.9882,
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),Action|Animation|Sci-Fi|Thriller,2.5,1,0,37.9882,
139915,How to Make Love Like an Englishman (2014),Comedy|Romance,2.25,2,0,36.2361,
139994,Fracchia contro Dracula (1985),Comedy|Horror,4.0,1,0,58.9882,
140016,Always Watching: A Marble Hornets Story (2015),Horror,2.0,1,0,30.9882,
140038,Madly in Love (1981),Comedy,4.5,1,0,65.9882,
140110,The Intern (2015),Comedy,3.6538,13,0,62.5309,
140133,Hollywood Chainsaw Hookers (1988),Comedy|Horror,5.0,1,0,72.9882,
140162,Love (2015),Drama|Romance,4.5,1,0,65.9882,
140174,Room (2015),Drama,3.5625,8,2,60.412,moving|touching
140237,The Runner (2015),Drama,2.0,1,0,30.9882,
140247,The Gift (2015),Drama|Horror,3.25,4,0,52.4383,
140265,George Carlin: Jammin' in New York (1992),Comedy,5.0,1,0,72.9882,
140267,The Witch (2015),Horror,4.0,1,0,58.9882,
140289,Men & Chicken (2015),Comedy|Drama,4.0,1,0,58.9882,
140301,The Escort (2015),Comedy|Romance,3.0,1,0,44.9882,
140359,Doctor Who: The Waters of Mars (2009),Adventure|Children|Sci-Fi,4.0,4,0,62.9383,
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)",Animation|Comedy|Sci-Fi,4.5,1,0,65.9882,
140523,"Visit, The (2015)",Comedy|Horror,3.5,1,0,51.9882,
140525,Secret in Their Eyes (2015),Crime|Drama|Mystery,1.5,1,0,23.9882,
140541,The Electric Hotel (1908),Animation|Comedy|Sci-Fi,4.0,1,0,58.9882,
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,4.0,1,0,58.9882,
140627,Battle For Sevastopol (2015),Drama|Romance|War,5.0,1,0,72.9882,
140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,2.6667,6,0,45.7222,
140715,Straight Outta Compton (2015),Drama,4.2143,7,0,67.9645,
140725,Cop Car (2015),Crime|Thriller,3.5,2,0,53.7361,
140737,The Lost Room (2006),Action|Fantasy|Mystery,3.5,1,0,51.9882,
140816,Tangerine (2015),Comedy|Drama,4.5,1,0,65.9882,
140850,Every Secret Thing (2014),Crime|Drama|Mystery|Thriller,2.0,1,0,30.9882,
140852,964 Pinocchio (1991),Horror|Sci-Fi,1.0,1,0,16.9882,
140928,Joy (2015),Comedy|Drama,3.2,5,0,52.5243,
140956,Ready Player One,Action|Sci-Fi|Thriller,3.5,4,0,55.9383,
141004,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,3.25,2,0,50.2361,
141131,Guardians (2016),,2.5,1,0,37.9882,
141400,Invincible Shaolin (1978),Action,4.0,1,0,58.9882,
141408,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,3.75,2,0,57.2361,
141422,Suffragette (2015),Drama,2.5,1,0,37.9882,
141513,Fort Tilden (2014),Comedy,4.0,1,0,58.9882,
141544,Turbo Kid (2015),Action|Adventure|Sci-Fi,3.5,3,0,54.9763,
141646,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,3.5,1,0,51.9882,
141668,War Room (2015),Drama,0.5,1,0,9.9882,
141688,Legend (2015),Crime|Thriller,3.5,2,0,53.7361,
141718,Deathgasm (2015),Comedy|Horror,5.0,1,0,72.9882,
141749,The Danish Girl (2015),Drama,3.75,2,0,57.2361,
141799,Cooties (2015),Comedy|Horror,3.5,1,0,51.9882,
141810,Autumn Marathon (1979),Comedy|Drama,4.0,1,0,58.9882,
141816,12 Chairs (1976),Adventure|Comedy,5.0,1,0,72.9882,
141818,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,4.5,1,0,65.9882,
141820,Old Men: Robbers (1971),Comedy,4.0,1,0,58.9882,
141830,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,3.25,2,0,50.2361,
141836,It Can't Be! (1975),Comedy,4.5,1,0,65.9882,
141844,12 Chairs (1971),Adventure|Comedy,4.5,1,0,65.9882,
141846,Steve Jobs: The Man in the Machine (2015),Documentary,4.0,1,0,58.9882,
141866,Green Room (2015),,3.3333,3,0,52.643,
141890,Beasts of No Nation (2015),Drama|War,3.0,2,1,47.4079,Moving
141928,Bloodsucking Bastards (2015),Comedy|Horror,5.0,1,0,72.9882,
141994,Saving Christmas (2014),Children|Comedy,0.5,1,0,9.9882,
142020,Oscar (1967),Comedy,5.0,1,0,72.9882,
142056,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,3.0,1,0,44.9882,
142074,Knock Knock (2015),Crime|Horror|Thriller,1.5,1,0,23.9882,
142115,The Blue Planet (2001),Documentary,4.75,2,0,71.2361,
142196,Cornered! (2009),Comedy|Horror,4.5,1,0,65.9882,
142222,Demolition (2016),Drama,3.125,4,0,50.6883,
142366,Cigarette Burns (2005),Horror|Thriller,3.0,1,0,44.9882,
142372,Our Brand Is Crisis (2015),Comedy|Drama,2.75,2,0,43.2361,
142420,High Rise (2015),Action|Drama|Sci-Fi,3.0,2,0,46.7361,
142422,The Night Before (2015),Comedy,4.25,4,0,66.4383,
142424,Into the Forest (2015),Drama|Sci-Fi,2.0,1,0,30.9882,
142444,The Editor (2015),Comedy|Horror|Mystery,5.0,1,0,72.9882,
142448,Everest (2015),Adventure|Drama|Thriller,3.0833,6,0,51.5555,
142456,The Brand New Testament (2015),,4.0,2,0,60.7361,
142488,Spotlight (2015),Thriller,4.1579,19,0,71.1252,
142507,Pawn Sacrifice (2015),Drama,2.5,1,0,37.9882,
