movieId,title,genres,avg_rating,bayesian_rating,rating_count,recent_rating_count,tag_count,rating_score,popularity_score,tag_score,freshness_score,comprehensive_score,tags
140525,Secret in Their Eyes (2015),Crime|Drama|Mystery,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
140541,The Electric Hotel (1908),Animation|Comedy|Sci-Fi,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),Comedy|Documentary,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
140627,Battle For Sevastopol (2015),Drama|Romance|War,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,2.6667,3.34,6,0,0,46.7595,6.7111,0.0,0.0,53.4706,
140715,Straight Outta Compton (2015),Drama,4.2143,3.6575,7,1,0,51.2045,7.1716,0.0,1.25,59.6261,
140725,Cop Car (2015),Crime|Thriller,3.5,3.5014,2,0,0,49.0202,3.7889,0.0,0.0,52.8091,
140737,The Lost Room (2006),Action|Fantasy|Mystery,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
140816,Tangerine (2015),Comedy|Drama,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
140850,Every Secret Thing (2014),Crime|Drama|Mystery|Thriller,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
140852,964 Pinocchio (1991),Horror|Sci-Fi,1.0,3.4053,1,0,0,47.6748,2.3905,0.0,0.0,50.0653,
140928,Joy (2015),Comedy|Drama,3.2,3.4513,5,0,0,48.3182,6.1794,0.0,0.0,54.4976,
140956,Ready Player One,Action|Sci-Fi|Thriller,3.5,3.5013,4,4,0,49.0188,5.5507,0.0,2.9024,57.4719,
141004,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,3.25,3.4829,2,0,0,48.7609,3.7889,0.0,0.0,52.5498,
141131,Guardians (2016),,2.5,3.463,1,1,0,48.4825,2.3905,0.0,1.25,52.123,
141400,Invincible Shaolin (1978),Action,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
141408,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,3.75,3.52,2,0,0,49.2794,3.7889,0.0,0.0,53.0684,
141422,Suffragette (2015),Drama,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
141513,Fort Tilden (2014),Comedy,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
141544,Turbo Kid (2015),Action|Adventure|Sci-Fi,3.5,3.5014,3,0,0,49.0195,4.7811,0.0,0.0,53.8005,
141646,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
141668,War Room (2015),Drama,0.5,3.3861,1,1,0,47.4056,2.3905,0.0,1.25,51.0461,
141688,Legend (2015),Crime|Thriller,3.5,3.5014,2,0,0,49.0202,3.7889,0.0,0.0,52.8091,
141718,Deathgasm (2015),Comedy|Horror,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
141749,The Danish Girl (2015),Drama,3.75,3.52,2,1,0,49.2794,3.7889,0.0,1.25,54.3184,
141799,Cooties (2015),Comedy|Horror,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
141810,Autumn Marathon (1979),Comedy|Drama,4.0,3.5207,1,1,0,49.2902,2.3905,0.0,1.25,52.9307,
141816,12 Chairs (1976),Adventure|Comedy,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
141818,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,4.5,3.54,1,1,0,49.5594,2.3905,0.0,1.25,53.2,
141820,Old Men: Robbers (1971),Comedy,4.0,3.5207,1,1,0,49.2902,2.3905,0.0,1.25,52.9307,
141830,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,3.25,3.4829,2,1,0,48.7609,3.7889,0.0,1.25,53.7998,
141836,It Can't Be! (1975),Comedy,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
141844,12 Chairs (1971),Adventure|Comedy,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
141846,Steve Jobs: The Man in the Machine (2015),Documentary,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
141866,Green Room (2015),,3.3333,3.4835,3,1,0,48.7695,4.7811,0.0,1.25,54.8005,
141890,Beasts of No Nation (2015),Drama|War,3.0,3.4644,2,1,1,48.5017,3.7889,0.6718,1.25,54.2124,Moving
141928,Bloodsucking Bastards (2015),Comedy|Horror,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
141994,Saving Christmas (2014),Children|Comedy,0.5,3.3861,1,1,0,47.4056,2.3905,0.0,1.25,51.0461,
142020,Oscar (1967),Comedy,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
142056,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
142074,Knock Knock (2015),Crime|Horror|Thriller,1.5,3.4246,1,1,0,47.944,2.3905,0.0,1.25,51.5846,
142115,The Blue Planet (2001),Documentary,4.75,3.594,2,0,0,50.3165,3.7889,0.0,0.0,54.1054,
142196,Cornered! (2009),Comedy|Horror,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
142222,Demolition (2016),Drama,3.125,3.4496,4,1,0,48.2947,5.5507,0.0,1.25,55.0953,
142366,Cigarette Burns (2005),Horror|Thriller,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
142372,Our Brand Is Crisis (2015),Comedy|Drama,2.75,3.4459,2,0,0,48.2424,3.7889,0.0,0.0,52.0313,
142420,High Rise (2015),Action|Drama|Sci-Fi,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
142422,The Night Before (2015),Comedy,4.25,3.6048,4,0,0,50.4671,5.5507,0.0,0.0,56.0177,
142424,Into the Forest (2015),Drama|Sci-Fi,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
142444,The Editor (2015),Comedy|Horror|Mystery,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
142448,Everest (2015),Adventure|Drama|Thriller,3.0833,3.4206,6,2,0,47.8885,6.7111,0.0,1.9812,56.5808,
142456,The Brand New Testament (2015),,4.0,3.5385,2,0,0,49.5387,3.7889,0.0,0.0,53.3276,
142488,Spotlight (2015),Thriller,4.1579,3.785,19,6,0,52.9897,10.3317,0.0,3.5092,66.8306,
142507,Pawn Sacrifice (2015),Drama,2.5,3.463,1,1,0,48.4825,2.3905,0.0,1.25,52.123,
142509,Hardcore Henry (2015),Action|Adventure|Sci-Fi,3.75,3.52,2,0,0,49.2794,3.7889,0.0,0.0,53.0684,
142536,Burnt (2015),Drama,2.0,3.3407,3,0,0,46.7695,4.7811,0.0,0.0,51.5505,
142550,Ryuzo and the Seven Henchmen (2015),Action|Comedy,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
142558,If I Were a Rich Man (2002),Comedy,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
142598,Last Shift (2014),Horror,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
142602,"F*ck You, Goethe 2 (2015)",Comedy,1.0,3.4053,1,0,0,47.6748,2.3905,0.0,0.0,50.0653,
142831,Garam Masala (2005),Comedy,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
142961,Life Eternal (2015),Comedy|Crime|Thriller,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
142997,Hotel Transylvania 2 (2015),Animation|Comedy,2.875,3.4151,4,0,0,47.8119,5.5507,0.0,0.0,53.3625,
143001,Anti-Social (2015),Crime,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
143031,Jump In! (2007),Comedy|Drama|Romance,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
143245,The Little Prince (2015),Animation|Fantasy,2.25,3.4088,2,0,0,47.7239,3.7889,0.0,0.0,51.5128,
143255,Narcopolis (2014),Mystery|Sci-Fi|Thriller,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
143257,Ashby (2015),Comedy|Drama,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
143355,Wonder Woman (2017),Action|Adventure|Fantasy,3.3077,3.4352,13,4,0,48.0933,9.1016,0.0,2.9024,60.0973,
143365,The Circle (2016),Drama|Sci-Fi|Thriller,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
143367,Silence (2016),Drama|Thriller,3.75,3.52,2,1,4,49.2794,3.7889,1.5598,1.25,55.8782,contemplative|philosophical|thought-provoking|tragic
143385,Bridge of Spies (2015),Drama|Thriller,3.4375,3.486,8,1,0,48.8044,7.5778,0.0,1.25,57.6322,
143410,Hyena Road,,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
143458,The Great Hypnotist (2014),Drama|Mystery|Thriller,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
143472,Into the Grizzly Maze (2015),Action|Horror|Thriller,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
143511,Human (2015),Documentary,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
143525,Chasuke's Journey (2015),Comedy|Drama,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
143559,L.A. Slasher (2015),Comedy|Crime|Fantasy,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
143859,"Hail, Caesar! (2016)",Comedy,2.8125,3.3345,8,0,0,46.6832,7.5778,0.0,0.0,54.261,
143896,How To Change The World (2015),Documentary,4.5,3.54,1,1,0,49.5594,2.3905,0.0,1.25,53.2,
143969,Er ist wieder da (2015),Comedy,2.8333,3.43,3,1,0,48.0195,4.7811,0.0,1.25,54.0505,
144210,Just Eat It: A Food Waste Story (2014),Documentary,4.0,3.5207,1,0,2,49.2902,2.3905,1.0647,0.0,52.7455,Sustainability|dumpster diving
144222,Bros Before Hos (2013),Comedy,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
144262,Slow Learners (2015),Comedy|Romance,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
144352,Unforgiven (2013),Action|Crime|Drama,0.5,3.3861,1,0,0,47.4056,2.3905,0.0,0.0,49.7961,
144478,"Sex, Drugs & Taxation (2013)",Comedy|Drama,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
144522,Sky High (2003),Action|Horror|Thriller,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
144606,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
144620,Goosebumps (2015),Adventure|Comedy|Horror,2.0,3.3903,2,1,0,47.4646,3.7889,0.0,1.25,52.5035,
144714,The Perfect Guy (2015),Drama|Thriller,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
144716,Rock the Kasbah (2015),Comedy,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
144734,Freaks of Nature (2015),Comedy|Horror|Sci-Fi,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
144976,Bone Tomahawk (2015),Horror|Western,4.5,3.5755,2,0,0,50.0572,3.7889,0.0,0.0,53.8461,
145080,Extraordinary Tales (2015),Animation|Horror|Mystery,2.5,3.463,1,1,0,48.4825,2.3905,0.0,1.25,52.123,
145150,The Dressmaker (2015),Comedy|Drama|Thriller,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
145283,Nowitzki: The Perfect Shot (2014),Documentary,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
145418,Trumbo (2015),Drama,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
145491,Our Lips Are Sealed (2000),Children|Comedy|Drama,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
145724,Idaho Transfer (1973),Sci-Fi,0.5,3.3861,1,0,0,47.4056,2.3905,0.0,0.0,49.7961,
145745,Witch Hunt (1999),Crime|Drama,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
145839,Concussion (2015),Drama,2.5,3.3942,3,1,0,47.5195,4.7811,0.0,1.25,53.5505,
145935,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
145951,Bloodsport: The Dark Kumite (1999),Action|Thriller,0.5,3.3861,1,0,0,47.4056,2.3905,0.0,0.0,49.7961,
145994,Formula of Love (1984),Comedy,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
146024,A Man from Boulevard des Capucines (1987),Comedy|Romance|Western,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
146028,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
146210,Blue Mountain State: The Rise of Thadland (2015),Comedy,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
146244,Dil To Pagal Hai (1997),Comedy|Drama|Romance,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
146309,The Boy and the Beast (2015),Action|Adventure|Animation,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
146656,Creed (2015),Drama,3.75,3.5618,8,1,0,49.865,7.5778,0.0,1.25,58.6928,
146662,Dragons: Gift of the Night Fury (2011),Adventure|Animation|Comedy,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
146682,Twinsters (2015),Documentary,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
146684,Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
146688,Solace (2015),Fantasy|Mystery|Thriller,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
146730,Lost in the Sun (2015),Action|Drama|Thriller,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
146986,Le Maître d'école (1981),Comedy,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
147002,Eros (2004),Drama|Romance,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
147142,Those Happy Days (2006),Children|Comedy,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
147196,The Girls (1961),Comedy|Romance,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
147250,The Adventures of Sherlock Holmes and Doctor Watson,,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
147282,What Men Still Talk About (2011),Comedy,4.0,3.5207,1,1,0,49.2902,2.3905,0.0,1.25,52.9307,
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
147372,Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi,3.75,3.52,2,2,0,49.2794,3.7889,0.0,1.9812,55.0496,
147374,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama,4.1667,3.5728,3,2,0,50.0195,4.7811,0.0,1.9812,56.7817,
147376,Doctor Who: A Christmas Carol (2010),Sci-Fi,4.75,3.594,2,1,0,50.3165,3.7889,0.0,1.25,55.3554,
147378,Doctor Who: Planet of the Dead (2009),Adventure|Children|Drama|Sci-Fi,3.0,3.4324,4,1,0,48.0533,5.5507,0.0,1.25,54.8539,
147380,Doctor Who: The Next Doctor (2008),Adventure|Children|Drama|Sci-Fi,2.875,3.4151,4,2,0,47.8119,5.5507,0.0,1.9812,55.3438,
147382,Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi,4.5,3.6085,3,3,0,50.5195,4.7811,0.0,2.5,57.8005,
147384,Doctor Who: The Runaway Bride (2007),Sci-Fi,4.0,3.5703,4,1,0,49.9843,5.5507,0.0,1.25,56.785,
147410,A Perfect Day (2015),Comedy|Drama,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
147657,Masked Avengers (1981),Action,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
147662,Return of the One-Armed Swordsman (1969),Action|Adventure,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
147936,The Lord's Lantern in Budapest (1999),Comedy|Drama,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
148166,Hitchcock/Truffaut (2015),Documentary,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
148172,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,2.5,3.4274,2,0,0,47.9831,3.7889,0.0,0.0,51.7721,
148238,A Very Murray Christmas (2015),Comedy,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
148424,Chi-Raq (2015),Comedy|Drama,3.75,3.52,2,0,0,49.2794,3.7889,0.0,0.0,53.0684,
148482,Truth (2015),Drama,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
148592,Just Jim (2015),Comedy,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
148626,"Big Short, The (2015)",Drama,3.9615,3.7361,26,4,3,52.3048,11.3667,1.3436,2.9024,67.9175,Witty|funny|interesting
148632,Applesauce (2015),Comedy,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
148652,The Ridiculous 6 (2015),Comedy|Western,3.25,3.4829,2,0,0,48.7609,3.7889,0.0,0.0,52.5498,
148667,John Mulaney: The Comeback Kid (2015),Comedy,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
148671,Saw (2003),Crime|Horror,4.5,3.5755,2,1,0,50.0572,3.7889,0.0,1.25,55.0961,
148675,North Pole: Open For Christmas (2015),Children|Fantasy,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
148709,Mojave (2015),Thriller,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
148775,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
148881,World of Tomorrow (2015),Animation|Comedy,4.5,3.5755,2,1,2,50.0572,3.7889,1.0647,1.25,56.1609,Existential|surreal
148888,Zoolander 2 (2016),Comedy,2.5,3.3942,3,0,0,47.5195,4.7811,0.0,0.0,52.3005,
148956,How to Be Single (2016),Comedy|Romance,3.125,3.4496,4,0,0,48.2947,5.5507,0.0,0.0,53.8453,
148978,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,4.0,3.5207,1,1,0,49.2902,2.3905,0.0,1.25,52.9307,
148982,Devil Dog: The Hound of Hell (1978),Horror,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
149011,He Never Died (2015),Comedy|Drama|Horror,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
149144,Parasyte: Part 1 (2014),Horror|Sci-Fi,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
149146,Parasyte: Part 2 (2015),Horror|Sci-Fi,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
149330,A Cosmic Christmas (1977),,4.0,3.5207,1,1,0,49.2902,2.3905,0.0,1.25,52.9307,
149334,Nocturnal Animals,Drama|Thriller,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
149350,Lumberjack Man (2015),Comedy|Horror,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
149352,Daddy's Home (2015),Comedy,2.6667,3.34,6,0,0,46.7595,6.7111,0.0,0.0,53.4706,
149354,Sisters (2015),Children|Comedy,2.5,3.2825,7,0,0,45.9545,7.1716,0.0,0.0,53.1261,
149380,'Tis the Season for Love (2015),Romance,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
149406,Kung Fu Panda 3 (2016),Action|Adventure|Animation,3.375,3.4709,8,3,0,48.5923,7.5778,0.0,2.5,58.6701,
149508,Spellbound (2011),Comedy|Romance,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
149566,Unicorn City (2012),Comedy|Romance,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
149590,Standoff (2016),Thriller,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
149612,Swelter (2014),Action|Drama|Thriller,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
150254,The Devil's Candy (2015),Horror,2.0,3.4438,1,1,0,48.2133,2.3905,0.0,1.25,51.8538,
150401,Close Range (2015),Action|Crime,3.0,3.4644,2,0,0,48.5017,3.7889,0.0,0.0,52.2906,
150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,3.85,3.6011,10,2,0,50.4156,8.2699,0.0,1.9812,60.6667,
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,5.0,3.5592,1,0,0,49.8287,2.3905,0.0,0.0,52.2192,
150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,4.25,3.557,2,1,0,49.798,3.7889,0.0,1.25,54.8369,
150604,Moonwalkers (2015),Comedy,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
150696,Tomorrow (2015),Documentary,4.5,3.54,1,1,0,49.5594,2.3905,0.0,1.25,53.2,
150993,Anacleto: Agente secreto (2015),Action|Comedy,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
151311,Wiener-Dog (2016),Comedy,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
151315,Ride Along 2 (2016),Action|Comedy,2.0,3.3407,3,1,0,46.7695,4.7811,0.0,1.25,52.8005,
151317,Maggie's Plan (2015),Comedy,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
151455,Eddie the Eagle (2016),Comedy,2.8333,3.43,3,1,0,48.0195,4.7811,0.0,1.25,54.0505,
151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
151501,Exposed (2016),Drama,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
151557,Stonewall (2015),Drama,2.5,3.463,1,1,0,48.4825,2.3905,0.0,1.25,52.123,
151559,Frankenstein (2015),Horror|Thriller,2.0,3.4438,1,0,0,48.2133,2.3905,0.0,0.0,50.6038,
151653,Welcome to Happiness (2015),Comedy|Drama|Fantasy,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
151687,Risen (2016),Children|Drama,0.5,3.3861,1,1,0,47.4056,2.3905,0.0,1.25,51.0461,
151695,The Survivalist (2015),Drama|Sci-Fi|Thriller,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
151739,Dirty Grandpa (2016),Comedy,2.875,3.4151,4,0,0,47.8119,5.5507,0.0,0.0,53.3625,
151745,Reptilicus (1961),Horror|Sci-Fi,0.5,3.3861,1,0,0,47.4056,2.3905,0.0,0.0,49.7961,
151759,Requiem for the American Dream (2015),Documentary,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
151763,Death Note Rewrite: Genshisuru Kami (2007),Mystery,4.0,3.5385,2,2,0,49.5387,3.7889,0.0,1.9812,55.3088,
151769,Three from Prostokvashino (1978),Animation,5.0,3.5592,1,1,0,49.8287,2.3905,0.0,1.25,53.4692,
151777,The Finest Hours (2016),Drama|Thriller,3.0,3.4823,1,0,0,48.7517,2.3905,0.0,0.0,51.1423,
151781,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
152037,Grease Live (2016),,2.0,3.3903,2,0,0,47.4646,3.7889,0.0,0.0,51.2535,
152063,Gods of Egypt (2016),Adventure|Fantasy,0.5,3.3861,1,1,0,47.4056,2.3905,0.0,1.25,51.0461,
152065,Embrace of the Serpent (2016),Adventure|Drama,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
152071,Race (2016),Drama,1.5,3.4246,1,1,0,47.944,2.3905,0.0,1.25,51.5846,
152077,10 Cloverfield Lane (2016),Thriller,3.6786,3.5651,14,2,2,49.9114,9.3396,1.0647,1.9812,62.2969,creepy|suspense
152079,London Has Fallen (2016),Action|Crime|Thriller,2.0,3.3903,2,1,0,47.4646,3.7889,0.0,1.25,52.5035,
152081,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,3.8906,3.72,32,4,0,52.0797,12.0588,0.0,2.9024,67.041,
152083,Whiskey Tango Foxtrot (2016),Comedy|War,3.3333,3.4835,3,0,0,48.7695,4.7811,0.0,0.0,53.5505,
152085,Desierto (2016),Drama,2.5,3.463,1,0,0,48.4825,2.3905,0.0,0.0,50.873,
152091,The Brothers Grimsby (2016),Comedy,3.125,3.4496,4,0,0,48.2947,5.5507,0.0,0.0,53.8453,
152105,Dad's Army (1971),Comedy,4.5,3.54,1,0,0,49.5594,2.3905,0.0,0.0,51.95,
152173,Michael Jackson's Thriller (1983),Horror,4.0,3.5207,1,0,0,49.2902,2.3905,0.0,0.0,51.6807,
152270,The Wait (2015),Drama,3.5,3.5015,1,1,0,49.021,2.3905,0.0,1.25,52.6615,
152284,War and Peace (2016),Drama|Romance,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
152372,Southbound (2016),Horror,3.5,3.5015,1,0,0,49.021,2.3905,0.0,0.0,51.4115,
152591,Ip Man 3 (2015),Action,4.0,3.5207,1,1,0,49.2902,2.3905,0.0,1.25,52.9307,
152658,Santa's Little Helper (2015),Children,1.5,3.4246,1,0,0,47.944,2.3905,0.0,0.0,50.3346,
152711,Who Killed Chea Vichea? (2010),Documentary,5.0,3.5592,1,0,5,49.8287,2.3905,1.7365,0.0,53.9557,Cambodia|crime|human rights|murder|procedural
